video_url,fingerprint,performance,status
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-808321904744283,0d65e0c668b5bcf55bd037731392d047,0.5507313425,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-808097524590260,6d13b68dabd2ce2bfb88c0f80c83f0cd,1.257926393,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-807800198130528,892c0fcb6964d907b1ec5dd9ed94ef69,0.8865799329,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-806751788307038,128dccc54e9fd9696cf6551531c6a0b8,0.2524569063,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-8057957437624799,2d867e490fa10a0b32a580e74d346be0,0.444009591,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-803990118540094,b316c08840d1d767021257421c259036,1.554690764,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-803897110603133,2be76c74ff4404b851693d8adb34c42f,1.533278654,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-802443478544141,2d867e490fa10a0b32a580e74d346be0,0.6089855864,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-8008073409211713,b316c08840d1d767021257421c259036,0.04850779876,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-7995631707140182,8564909df767accf59cb4f537bdf6e4a,0.220966917,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-797179088937277,bc15ec148cf260426334328949b359ef,1.675445622,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-797024995612413,519dacedf1f6e842950d8a5ed3311b15,0.4529090132,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-796944101940903,8ce17d68c33f22c2dc0802457086914c,0.04042928906,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-793257836073148,f3b437564e4a1a6d75082ec4f0612082,0.2965935753,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-791572172961239,b316c08840d1d767021257421c259036,1.08137841,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-790055392972248,359b1f5278e201674b3df2efad0d6cae,0.2596185149,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-789793989900194,cb28a9c2c3b33cd4923e275c6c206dab,1.307407864,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-789715035654710,8ce17d68c33f22c2dc0802457086914c,0.01422543922,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-786610583313461,5a0d99f8d4f355988314043031d4f3cc,0.714099694,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-696006115320413,8ce17d68c33f22c2dc0802457086914c,1.17155434,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-695130362192250,1962a43bf9e3bb7562886fbaa75d61e1,0.3063662546,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-694675672308301,5a0d99f8d4f355988314043031d4f3cc,1.780108652,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-693988272279384,1962a43bf9e3bb7562886fbaa75d61e1,0.8855153791,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-691857912087615,1962a43bf9e3bb7562886fbaa75d61e1,1.517035472,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-691581235967071,5a0d99f8d4f355988314043031d4f3cc,0.532572684,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-691252805779835,8ce17d68c33f22c2dc0802457086914c,0.4971346572,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-690670309134450,1962a43bf9e3bb7562886fbaa75d61e1,1.382723275,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-690541956158254,5a0d99f8d4f355988314043031d4f3cc,0.3104700959,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-689771035910864,8ce17d68c33f22c2dc0802457086914c,1.168138714,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-689599909618915,5a0d99f8d4f355988314043031d4f3cc,0.4988557382,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-689363059404444,5a0d99f8d4f355988314043031d4f3cc,0.006297890202,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-688887926060399,8ce17d68c33f22c2dc0802457086914c,0.4687430966,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-687665956347322,5a0d99f8d4f355988314043031d4f3cc,1.541678083,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-687024156350870,5a0d99f8d4f355988314043031d4f3cc,0.6281832846,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-686488653080244,1962a43bf9e3bb7562886fbaa75d61e1,0.8894782274,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-686083626588321,1962a43bf9e3bb7562886fbaa75d61e1,1.534240059,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-684364333171304,5a0d99f8d4f355988314043031d4f3cc,0.175573616,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-684264882912286,8ce17d68c33f22c2dc0802457086914c,0.2907808855,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6837957766319053,5a0d99f8d4f355988314043031d4f3cc,1.577537192,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-682791943270614,5a0d99f8d4f355988314043031d4f3cc,0.08188304132,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-682596103528135,1962a43bf9e3bb7562886fbaa75d61e1,0.3232746781,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-680549530054789,8ce17d68c33f22c2dc0802457086914c,1.64070124,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-680540137074841,5a0d99f8d4f355988314043031d4f3cc,0.9382128797,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-680162593779089,5a0d99f8d4f355988314043031d4f3cc,0.1057157908,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-679261516829908,8ce17d68c33f22c2dc0802457086914c,1.606275436,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-678133704039459,5a0d99f8d4f355988314043031d4f3cc,0.6146068612,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-676770877464110,5a0d99f8d4f355988314043031d4f3cc,1.146933036,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361,6db1b2f0b96a77d45983308abb1706a8,0.7299906521,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-673961584214053,5a0d99f8d4f355988314043031d4f3cc,0.04889962228,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6720438181324436,dc488d22e2f54a186268e0975ca87650,0.3209520748,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-671839840899900,b7d86ca439ec87a4b3b357d70def5ff8,0.2446664341,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-429145826826558,694b456d22dece1425917fe505d8b123,0.5703744828,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-427878012859864,1962a43bf9e3bb7562886fbaa75d61e1,1.47874505,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-426644026275739,8ce17d68c33f22c2dc0802457086914c,0.3117940076,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-425151876539382,ffcf68afb29b69aad7d97016a1729da5,0.7015856481,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-424802420355057,b316c08840d1d767021257421c259036,1.182802982,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-424394867097391,f803ea5080b3d28de387ed37a9505336,1.111616735,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1698824364241828,a2faa6bb60ce03bfddc6b72691645f96,0.7174387424,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1693566687752051,20f19f614838b0a61683f42cc905f775,0.4363277689,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1689212771862832,8160ce3d92c02c1f5fd117f1f89e89f6,0.6806789934,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1685108828975354,586aa68677ba1b9c47727e660d037699,0.3720050479,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119706949586170,5290ba886b18909fb33c40e183549c1a,1.507917629,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1119272995406354,1962a43bf9e3bb7562886fbaa75d61e1,0.03849087668,Processed
https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-1118763132933218,f803ea5080b3d28de387ed37a9505336,1.37552266,Processed
